1.875000000000000000e+00 4.938271604938271331e-01 1.920000000000000040e-01 1.469387755102040671e+00 2.975206611570247794e+00 1.278106508875739733e+00 3.072664359861591699e+00 2.326869806094182813e+00 1.224952741020794100e+00 1.426872770511296018e-01 3.870967741935483986e+00 3.243243243243243423e+00 2.926829268292682862e+00 2.790697674418604723e+00 2.553191489361702260e+00 2.264150943396226356e+00 2.033898305084745672e+00 1.967213114754098546e+00 1.791044776119403048e+00 1.690140845070422504e+00 1.643835616438356073e+00 1.518987341772151778e+00 1.445783132530120474e+00 1.348314606741572996e+00
3.875000000000000000e+00 1.827160493827160392e+00 9.920000000000001039e-01 2.040816326530612290e+00 3.338842975206611996e+00 1.585798816568047442e+00 3.307958477508650574e+00 2.537396121883656264e+00 1.398865784499054854e+00 2.806183115338882206e-01 4.162330905306971425e-03 3.351351351351351759e+00 3.024390243902439046e+00 2.883720930232557933e+00 2.638297872340425343e+00 2.339622641509433887e+00 2.101694915254237461e+00 2.032786885245901676e+00 1.850746268656716431e+00 1.746478873239436735e+00 1.698630136986301276e+00 1.569620253164556889e+00 1.493975903614457978e+00 1.393258426966291985e+00
6.250000000000000000e-02 3.160493827160493652e+00 1.792000000000000037e+00 2.612244897959183465e+00 3.702479338842975309e+00 1.893491124260355152e+00 3.543252595155709450e+00 2.747922437673129714e+00 1.572778827977315608e+00 4.185493460166468394e-01 1.331945889698230856e-01 3.459459459459459651e+00 3.121951219512195230e+00 2.976744186046511587e+00 2.723404255319148870e+00 2.415094339622641417e+00 2.169491525423728806e+00 2.098360655737705027e+00 1.910447761194029814e+00 1.802816901408450745e+00 1.753424657534246478e+00 1.620253164556962000e+00 1.542168674698795261e+00 1.438202247191011196e+00
2.062500000000000000e+00 9.382716049382715529e-01 2.592000000000000526e+00 3.183673469387754640e+00 9.917355371900826722e-02 2.201183431952662861e+00 3.778546712802768326e+00 2.958448753462603609e+00 1.746691871455576583e+00 5.564803804994055136e-01 2.622268470343392388e-01 3.567567567567567544e+00 3.219512195121951414e+00 3.069767441860465240e+00 2.808510638297872397e+00 2.490566037735848948e+00 2.237288135593220151e+00 2.163934426229508379e+00 1.970149253731343197e+00 1.859154929577464754e+00 1.808219178082191680e+00 1.670886075949367111e+00 1.590361445783132543e+00 1.483146067415730407e+00
1.062500000000000000e+00 2.271604938271605256e+00 3.392000000000000348e+00 3.755102040816326259e+00 4.628099173553719137e-01 2.508875739644970349e+00 2.768166089965398008e-02 3.168975069252077503e+00 1.920604914933837559e+00 6.944114149821641879e-01 3.912591050988553643e-01 3.675675675675675880e+00 3.317073170731707599e+00 3.162790697674418450e+00 2.893617021276595480e+00 2.566037735849056478e+00 2.305084745762711940e+00 2.229508196721311730e+00 2.029850746268656803e+00 1.915492957746478986e+00 1.863013698630136883e+00 1.721518987341772222e+00 1.638554216867470048e+00 1.528089887640449396e+00
3.062500000000000000e+00 3.604938271604938294e+00 3.519999999999999796e-01 4.081632653061224025e-01 8.264462809917355601e-01 2.816568047337277836e+00 2.629757785467127795e-01 3.379501385041550954e+00 2.094517958412098313e+00 8.323424494649227512e-01 5.202913631633714342e-01 3.783783783783784216e+00 3.414634146341463339e+00 3.255813953488372103e+00 2.978723404255319007e+00 2.641509433962264008e+00 2.372881355932203284e+00 2.295081967213115082e+00 2.089552238805969964e+00 1.971830985915492995e+00 1.917808219178082085e+00 1.772151898734177111e+00 1.686746987951807331e+00 1.573033707865168385e+00
5.625000000000000000e-01 1.975308641975308532e-01 1.152000000000000135e+00 9.795918367346938549e-01 1.190082644628099207e+00 3.124260355029585767e+00 4.982698961937715998e-01 3.590027700831024404e+00 2.268431001890359067e+00 9.702734839476813145e-01 6.493236212278875596e-01 3.891891891891892108e+00 3.512195121951219523e+00 3.348837209302325313e+00 3.063829787234042534e+00 2.716981132075471539e+00 2.440677966101695073e+00 2.360655737704917989e+00 2.149253731343283569e+00 2.028169014084507005e+00 1.972602739726027288e+00 1.822784810126582222e+00 1.734939759036144613e+00 1.617977528089887596e+00
2.562500000000000000e+00 1.530864197530864113e+00 1.952000000000000179e+00 1.551020408163265252e+00 1.553719008264462964e+00 3.431952662721893699e+00 7.335640138408303645e-01 3.800554016620498299e+00 2.442344045368620264e+00 1.108204518430439878e+00 7.783558792924036851e-01 2.921840759678597573e-03 3.609756097560975707e+00 3.441860465116278966e+00 3.148936170212766061e+00 2.792452830188679069e+00 2.508474576271186418e+00 2.426229508196721341e+00 2.208955223880597174e+00 2.084507042253521014e+00 2.027397260273972712e+00 1.873417721518987333e+00 1.783132530120482118e+00 1.662921348314606806e+00
1.562500000000000000e+00 2.864197530864197816e+00 2.752000000000000224e+00 2.122448979591836427e+00 1.917355371900826722e+00 3.739644970414201186e+00 9.688581314878892403e-01 2.216066481994459839e-02 2.616257088846881018e+00 1.246135552913198552e+00 9.073881373569198105e-01 1.110299488677867069e-01 3.707317073170731891e+00 3.534883720930232620e+00 3.234042553191489144e+00 2.867924528301886600e+00 2.576271186440677763e+00 2.491803278688524692e+00 2.268656716417910335e+00 2.140845070422535468e+00 2.082191780821917693e+00 1.924050632911392444e+00 1.831325301204819400e+00 1.707865168539325795e+00
3.562500000000000000e+00 6.419753086419752730e-01 3.552000000000000046e+00 2.693877551020408045e+00 2.280991735537190035e+00 7.100591715976331542e-02 1.204152249134948116e+00 2.326869806094182813e-01 2.790170132325141772e+00 1.384066587395957226e+00 1.036420395421435936e+00 2.191380569758948349e-01 3.804878048780488076e+00 3.627906976744185830e+00 3.319148936170212671e+00 2.943396226415094130e+00 2.644067796610169552e+00 2.557377049180328044e+00 2.328358208955223940e+00 2.197183098591549477e+00 2.136986301369862673e+00 1.974683544303797333e+00 1.879518072289156683e+00 1.752808988764044784e+00
3.125000000000000000e-01 1.975308641975308532e+00 5.120000000000000107e-01 3.265306122448979220e+00 2.644628099173553792e+00 3.786982248520710526e-01 1.439446366782006770e+00 4.432132963988919538e-01 2.964083175803402526e+00 1.521997621878715679e+00 1.165452653485951950e+00 3.272461650840029490e-01 3.902439024390243816e+00 3.720930232558139483e+00 3.404255319148936199e+00 3.018867924528301661e+00 2.711864406779660897e+00 2.622950819672131395e+00 2.388059701492537101e+00 2.253521126760563487e+00 2.191780821917808098e+00 2.025316455696202667e+00 1.927710843373493965e+00 1.797752808988763995e+00
2.312500000000000000e+00 3.308641975308641570e+00 1.312000000000000055e+00 3.836734693877550839e+00 3.008264462809917550e+00 6.863905325443787619e-01 1.674740484429065646e+00 6.537396121883656264e-01 3.137996219281663279e+00 1.659928656361474353e+00 1.294484911550468187e+00 4.353542731921110631e-01 2.379535990481856152e-03 3.813953488372093137e+00 3.489361702127659282e+00 3.094339622641509191e+00 2.779661016949152685e+00 2.688524590163934747e+00 2.447761194029850706e+00 2.309859154929577496e+00 2.246575342465753522e+00 2.075949367088607556e+00 1.975903614457831470e+00 1.842696629213483206e+00
1.312500000000000000e+00 1.086419753086419693e+00 2.112000000000000099e+00 4.897959183673469274e-01 3.371900826446281307e+00 9.940828402366864713e-01 1.910034602076124521e+00 8.642659279778392989e-01 3.311909262759924477e+00 1.797859690844233027e+00 1.423517169614984423e+00 5.434623813002191772e-01 9.994051160023795233e-02 3.906976744186046346e+00 3.574468085106382809e+00 3.169811320754716721e+00 2.847457627118644030e+00 2.754098360655737654e+00 2.507462686567164312e+00 2.366197183098591506e+00 2.301369863013698502e+00 2.126582278481012445e+00 2.024096385542168974e+00 1.887640449438202195e+00
3.312500000000000000e+00 2.419753086419753174e+00 2.912000000000000366e+00 1.061224489795918213e+00 3.735537190082645065e+00 1.301775147928994070e+00 2.145328719723183397e+00 1.074792243767312971e+00 3.485822306238185231e+00 1.935790725326991479e+00 1.552549427679500438e+00 6.515704894083272913e-01 1.975014872099940533e-01 2.163331530557058031e-03 3.659574468085106336e+00 3.245283018867924252e+00 2.915254237288135375e+00 2.819672131147541005e+00 2.567164179104477473e+00 2.422535211267605515e+00 2.356164383561643483e+00 2.177215189873417778e+00 2.072289156626506035e+00 1.932584269662921184e+00
8.125000000000000000e-01 3.753086419753086211e+00 3.712000000000000188e+00 1.632653061224489832e+00 1.322314049586776896e-01 1.609467455621301779e+00 2.380622837370242273e+00 1.285318559556786644e+00 3.659735349716445985e+00 2.073721759809750598e+00 1.681581685744016452e+00 7.596785975164354054e-01 2.950624628197501820e-01 9.518658734451054815e-02 3.744680851063829863e+00 3.320754716981131782e+00 2.983050847457627164e+00 2.885245901639344357e+00 2.626865671641791078e+00 2.478873239436619969e+00 2.410958904109588907e+00 2.227848101265822667e+00 2.120481927710843539e+00 1.977528089887640395e+00
2.812500000000000000e+00 3.456790123456789932e-01 6.720000000000000417e-01 2.204081632653061007e+00 4.958677685950413361e-01 1.917159763313609488e+00 2.615916955017301149e+00 1.495844875346260316e+00 3.833648393194707182e+00 2.211652794292509050e+00 1.810613943808532689e+00 8.677867056245435196e-01 3.926234384295062552e-01 1.882098431584640352e-01 3.829787234042552946e+00 3.396226415094339313e+00 3.050847457627118509e+00 2.950819672131147708e+00 2.686567164179104239e+00 2.535211267605633978e+00 2.465753424657534332e+00 2.278481012658228000e+00 2.168674698795181044e+00 2.022471910112359605e+00
1.812500000000000000e+00 1.679012345679012252e+00 1.471999999999999975e+00 2.775510204081632626e+00 8.595041322314049825e-01 2.224852071005917420e+00 2.851211072664359580e+00 1.706371191135733989e+00 1.512287334593572820e-02 2.349583828775267502e+00 1.939646201873048925e+00 9.758948137326516337e-01 4.901844140392623284e-01 2.812330989724174946e-01 3.914893617021276473e+00 3.471698113207546843e+00 3.118644067796610297e+00 3.016393442622951060e+00 2.746268656716417844e+00 2.591549295774647987e+00 2.520547945205479312e+00 2.329113924050632889e+00 2.216867469879518104e+00 2.067415730337078372e+00
3.812500000000000000e+00 3.012345679012345734e+00 2.272000000000000242e+00 3.346938775510203801e+00 1.223140495867768518e+00 2.532544378698224907e+00 3.086505190311418456e+00 1.916897506925207662e+00 1.890359168241965981e-01 2.487514863258026399e+00 2.068678459937565162e+00 1.084002921840759637e+00 5.877453896490185681e-01 3.742563547863709816e-01 1.810774105930285181e-03 3.547169811320754373e+00 3.186440677966101642e+00 3.081967213114754411e+00 2.805970149253731449e+00 2.647887323943661997e+00 2.575342465753424293e+00 2.379746835443037778e+00 2.265060240963855609e+00 2.112359550561797583e+00
1.875000000000000000e-01 7.901234567901234129e-01 3.072000000000000508e+00 3.918367346938775420e+00 1.586776859504132275e+00 2.840236686390532395e+00 3.321799307958477332e+00 2.127423822714681112e+00 3.629489603024574351e-01 2.625445897740784851e+00 2.197710718002081176e+00 1.192111029948867751e+00 6.853063652587746413e-01 4.672796106003244687e-01 8.691715708465368173e-02 3.622641509433962348e+00 3.254237288135593431e+00 3.147540983606557319e+00 2.865671641791044610e+00 2.704225352112676006e+00 2.630136986301369717e+00 2.430379746835443111e+00 2.313253012048193114e+00 2.157303370786516794e+00
2.187500000000000000e+00 2.123456790123456450e+00 3.872000000000000330e+00 1.166180758017492693e-02 1.950413223140496033e+00 3.147928994082840326e+00 3.557093425605536208e+00 2.337950138504155007e+00 5.368620037807183554e-01 2.763376932223543747e+00 2.326742976066597191e+00 1.300219138056975865e+00 7.828673408685307145e-01 5.603028664142779558e-01 1.720235400633770839e-01 3.698113207547169878e+00 3.322033898305084776e+00 3.213114754098360670e+00 2.925373134328358216e+00 2.760563380281690016e+00 2.684931506849315141e+00 2.481012658227848000e+00 2.361445783132530174e+00 2.202247191011236005e+00
1.187500000000000000e+00 3.456790123456789487e+00 6.400000000000000133e-02 5.830903790087462735e-01 2.314049586776859346e+00 3.455621301775148257e+00 3.792387543252595083e+00 2.548476454293628457e+00 7.107750472589792201e-01 2.901307966706302199e+00 2.455775234131113649e+00 1.408327246165083979e+00 8.804283164782867876e-01 6.533261222282314984e-01 2.571299230421004722e-01 3.773584905660377409e+00 3.389830508474576121e+00 3.278688524590164022e+00 2.985074626865671377e+00 2.816901408450704469e+00 2.739726027397260122e+00 2.531645569620253333e+00 2.409638554216867679e+00 2.247191011235955216e+00
3.187500000000000000e+00 1.234567901234567833e+00 8.640000000000001013e-01 1.154518950437317670e+00 2.677685950413223104e+00 3.763313609467455745e+00 4.152249134948096665e-02 2.759002770083101908e+00 8.846880907372400848e-01 3.039239001189060652e+00 2.584807492195629663e+00 1.516435354273192093e+00 9.779892920880428608e-01 7.463493780421849300e-01 3.422363060208238883e-01 3.849056603773584939e+00 3.457627118644067910e+00 3.344262295081967373e+00 3.044776119402984982e+00 2.873239436619718479e+00 2.794520547945205102e+00 2.582278481012658222e+00 2.457831325301204739e+00 2.292134831460673983e+00
6.875000000000000000e-01 2.567901234567901092e+00 1.664000000000000146e+00 1.725947521865889067e+00 3.041322314049586861e+00 9.467455621301776314e-02 2.768166089965398147e-01 2.969529085872575802e+00 1.058601134215500839e+00 3.177170035671819548e+00 2.713839750260145678e+00 1.624543462381300207e+00 1.075550267697799045e+00 8.393726338561383615e-01 4.273426889995473044e-01 3.924528301886792470e+00 3.525423728813559254e+00 3.409836065573770725e+00 3.104477611940298587e+00 2.929577464788732488e+00 2.849315068493150527e+00 2.632911392405063111e+00 2.506024096385542244e+00 2.337078651685393194e+00
2.687500000000000000e+00 3.901234567901234129e+00 2.464000000000000412e+00 2.297376093294460464e+00 3.404958677685950619e+00 4.023668639053255003e-01 5.121107266435985794e-01 3.180055401662049697e+00 1.232514177693761814e+00 3.315101070154578000e+00 2.842872008324662136e+00 1.732651570489408321e+00 1.173111243307555229e+00 9.323958896700919041e-01 5.124490719782707204e-01 1.423994304022783769e-03 3.593220338983051043e+00 3.475409836065574076e+00 3.164179104477611748e+00 2.985915492957746498e+00 2.904109589041095951e+00 2.683544303797468444e+00 2.554216867469879748e+00 2.382022471910112404e+00
1.687500000000000000e+00 9.876543209876542662e-02 3.264000000000000234e+00 2.868804664723031639e+00 3.768595041322314376e+00 7.100591715976332097e-01 7.474048442906573442e-01 3.390581717451523147e+00 1.406427221172022568e+00 3.453032104637336452e+00 2.971904266389178151e+00 1.840759678597516436e+00 1.270672218917311191e+00 1.025419145484045558e+00 5.975554549569941365e-01 7.689569241723032134e-02 3.661016949152542388e+00 3.540983606557377428e+00 3.223880597014925353e+00 3.042253521126760507e+00 2.958904109589040932e+00 2.734177215189873333e+00 2.602409638554216809e+00 2.426966292134831171e+00
3.687500000000000000e+00 1.432098765432098686e+00 2.240000000000000047e-01 3.440233236151603258e+00 1.652892561983471120e-01 1.017751479289940919e+00 9.826989619377162199e-01 3.601108033240996598e+00 1.580340264650283322e+00 3.590963139120095349e+00 3.100936524453694165e+00 1.948867786705624550e+00 1.368233194527067376e+00 1.118442401297998989e+00 6.826618379357175526e-01 1.523673905304378795e-01 3.728813559322033733e+00 3.606557377049180335e+00 3.283582089552238958e+00 3.098591549295774517e+00 3.013698630136985912e+00 2.784810126582278222e+00 2.650602409638554313e+00 2.471910112359550382e+00
4.375000000000000000e-01 2.765432098765431945e+00 1.024000000000000021e+00 9.329446064139941541e-02 5.289256198347107585e-01 1.325443786982248628e+00 1.217993079584775096e+00 3.811634349030470492e+00 1.754253308128544298e+00 3.728894173602853801e+00 3.229968782518210180e+00 2.056975894813732886e+00 1.465794170136823338e+00 1.211465657111952421e+00 7.677682209144409686e-01 2.278390886436454377e-01 3.796610169491525522e+00 3.672131147540983687e+00 3.343283582089552119e+00 3.154929577464788970e+00 3.068493150684931337e+00 2.835443037974683556e+00 2.698795180722891818e+00 2.516853932584269593e+00
2.437500000000000000e+00 5.432098765432098464e-01 1.824000000000000066e+00 6.647230320699707429e-01 8.925619834710744049e-01 1.633136094674556338e+00 1.453287197231833749e+00 3.324099722991689931e-02 1.928166351606805273e+00 3.866825208085612253e+00 3.359001040582726194e+00 2.165084002921840778e+00 1.563355145746579522e+00 1.304488912925906074e+00 8.528746038931643847e-01 3.033107867568529681e-01 3.864406779661016866e+00 3.737704918032787038e+00 3.402985074626865725e+00 3.211267605633802980e+00 3.123287671232876761e+00 2.886075949367088445e+00 2.746987951807228878e+00 2.561797752808988804e+00
1.437500000000000000e+00 1.876543209876543106e+00 2.624000000000000554e+00 1.236151603498542251e+00 1.256198347107437829e+00 1.940828402366864047e+00 1.688581314878892625e+00 2.437673130193905857e-01 2.102079395085066249e+00 9.512485136741972991e-03 3.488033298647242653e+00 2.273192111029948670e+00 1.660916121356335706e+00 1.397512168739859506e+00 9.379809868718878008e-01 3.787824848700604985e-01 3.932203389830508655e+00 3.803278688524590390e+00 3.462686567164178886e+00 3.267605633802816989e+00 3.178082191780821741e+00 2.936708860759493778e+00 2.795180722891566383e+00 2.606741573033708015e+00
3.437500000000000000e+00 3.209876543209876143e+00 3.424000000000000377e+00 1.807580174927113648e+00 1.619834710743801587e+00 2.248520710059171979e+00 1.923875432525951501e+00 4.542936288088642582e-01 2.275992438563327003e+00 1.474435196195005848e-01 3.617065556711758667e+00 2.381300219138057006e+00 1.758477096966091668e+00 1.490535424553812938e+00 1.023087369850611106e+00 4.542541829832680844e-01 1.149095087618500497e-03 3.868852459016393741e+00 3.522388059701492491e+00 3.323943661971830998e+00 3.232876712328766722e+00 2.987341772151898667e+00 2.843373493975903887e+00 2.651685393258426782e+00
9.375000000000000000e-01 9.876543209876542662e-01 3.840000000000000080e-01 2.379008746355685044e+00 1.983471074380165344e+00 2.556213017751479466e+00 2.159169550173010599e+00 6.648199445983379308e-01 2.449905482041588201e+00 2.853745541022592036e-01 3.746097814776274681e+00 2.489408327246165342e+00 1.856038072575847853e+00 1.583558680367766369e+00 1.108193752829334633e+00 5.297258810964755593e-01 6.894570525711002373e-02 3.934426229508197093e+00 3.582089552238806096e+00 3.380281690140845008e+00 3.287671232876712146e+00 3.037974683544303556e+00 2.891566265060240948e+00 2.696629213483145993e+00
2.937500000000000000e+00 2.320987654320987748e+00 1.184000000000000163e+00 2.950437317784256219e+00 2.347107438016528658e+00 2.863905325443786953e+00 2.394463667820069475e+00 8.753462603878116033e-01 2.623818525519848954e+00 4.233055885850178224e-01 3.875130072840791140e+00 2.597516435354273234e+00 1.953599048185603815e+00 1.676581936181719801e+00 1.193300135808057938e+00 6.051975792096830897e-01 1.367423154266015628e-01 1.074979844127922721e-03 3.641791044776119257e+00 3.436619718309859017e+00 3.342465753424657571e+00 3.088607594936708889e+00 2.939759036144578452e+00 2.741573033707865203e+00
1.937500000000000000e+00 3.654320987654320785e+00 1.984000000000000208e+00 3.521865889212827838e+00 2.710743801652892415e+00 3.171597633136094885e+00 2.629757785467128350e+00 1.085872576177285165e+00 2.797731568998109708e+00 5.612366230677764412e-01 8.324661810613942850e-03 2.705624543462381126e+00 2.051160023795359777e+00 1.769605191995673454e+00 1.278406518786781465e+00 6.806692773228906201e-01 2.045389255960931019e-01 6.664875033593120612e-02 3.701492537313432862e+00 3.492957746478873471e+00 3.397260273972602551e+00 3.139240506329113778e+00 2.987951807228915957e+00 2.786516853932583970e+00
3.937500000000000000e+00 2.469135802469135665e-01 2.784000000000000252e+00 1.749271137026238987e-01 3.074380165289256173e+00 3.479289940828402816e+00 2.865051903114186782e+00 1.296398891966758837e+00 2.971644612476370462e+00 6.991676575505351154e-01 1.373569198751300735e-01 2.813732651570489463e+00 2.148720999405115961e+00 1.862628447809626886e+00 1.363512901765504770e+00 7.561409754360981506e-01 2.723355357655846132e-01 1.322225208277344743e-01 3.761194029850746023e+00 3.549295774647887480e+00 3.452054794520547532e+00 3.189873417721519111e+00 3.036144578313253017e+00 2.831460674157303181e+00
3.125000000000000000e-02 1.580246913580246826e+00 3.584000000000000075e+00 7.463556851311952123e-01 3.438016528925619930e+00 3.786982248520710304e+00 3.100346020761245658e+00 1.506925207756232510e+00 3.145557655954631215e+00 8.370986920332936787e-01 2.663891779396461712e-01 2.921840759678597799e+00 2.246281975014872145e+00 1.955651703623580318e+00 1.448619284744228075e+00 8.316126735493056810e-01 3.401321459350761245e-01 1.977962913195377426e-01 3.820895522388059629e+00 3.605633802816901490e+00 3.506849315068492956e+00 3.240506329113924000e+00 3.084337349397590522e+00 2.876404494382022392e+00
2.031250000000000000e+00 2.913580246913580307e+00 5.440000000000000391e-01 1.317784256559766609e+00 3.801652892561983688e+00 1.183431952662722109e-01 3.335640138408304534e+00 1.717451523545706182e+00 3.319470699432892413e+00 9.750297265160522420e-01 3.954214360041622967e-01 3.029948867786705691e+00 2.343842950624628330e+00 2.048674959437533971e+00 1.533725667722951602e+00 9.070843716625133224e-01 4.079287561045676913e-01 2.633700618113410385e-01 3.880597014925373234e+00 3.661971830985915499e+00 3.561643835616438380e+00 3.291139240506328889e+00 3.132530120481928027e+00 2.921348314606741603e+00
1.031250000000000000e+00 6.913580246913579863e-01 1.344000000000000083e+00 1.889212827988338006e+00 1.983471074380165344e-01 4.260355029585799480e-01 3.570934256055363409e+00 1.927977839335179855e+00 3.493383742911153167e+00 1.112960760998811027e+00 5.244536940686784776e-01 3.138056975894813583e+00 2.441403926234384070e+00 2.141698215251487181e+00 1.618832050701674907e+00 9.825560697757208528e-01 4.757253662740592026e-01 3.289438323031443345e-01 3.940298507462686395e+00 3.718309859154929509e+00 3.616438356164383361e+00 3.341772151898734222e+00 3.180722891566265087e+00 2.966292134831460814e+00
3.031250000000000000e+00 2.024691358024691468e+00 2.144000000000000128e+00 2.460641399416909625e+00 5.619834710743801809e-01 7.337278106508876574e-01 3.806228373702422285e+00 2.138504155124653749e+00 3.667296786389413921e+00 1.250891795481569702e+00 6.534859521331946031e-01 3.246165084002921919e+00 2.538964901844140254e+00 2.234721471065440834e+00 1.703938433680398434e+00 1.058027767888928494e+00 5.435219764435507139e-01 3.945176027949475750e-01 8.910670527957228158e-04 3.774647887323943962e+00 3.671232876712328341e+00 3.392405063291139111e+00 3.228915662650602592e+00 3.011235955056179581e+00
